Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume
28-03-2000,34.55,34.95,36,33.55,35.3,35.25,35.08,6400
30-03-2000,35.25,34.85,34.85,34.85,34.85,34.85,34.85,1000
31-03-2000,34.85,35.75,35.75,34.8,35.05,35.05,35.41,2400
03-04-2000,35.05,35,35.05,34.3,34.9,34.85,34.77,1600
04-04-2000,34.85,33.55,34,32.75,33.95,33.95,33.29,2300
05-04-2000,33.95,32.25,33.9,32.2,32.75,32.75,32.84,800
06-04-2000,32.75,34.25,34.9,30.15,30.15,30.85,31.1,6600
07-04-2000,30.85,31.5,33,31.5,33,33,32.39,2600
10-04-2000,33,34.8,34.8,32.2,33.85,33.65,33.72,800
11-04-2000,33.65,32.55,32.55,32.05,32.05,32.05,32.29,1500
12-04-2000,32.05,33.15,33.15,32.25,32.7,32.7,32.69,400
13-04-2000,32.7,32.25,32.5,32.25,32.5,32.45,32.34,1100
17-04-2000,32.45,33.1,33.4,32.4,32.4,32.9,33.2,1200
18-04-2000,32.9,32.05,32.5,30.5,32.5,32.4,31.95,4200
19-04-2000,32.4,32.05,33.9,32.05,32.9,32.6,32.92,1300
20-04-2000,32.6,32.25,32.25,32,32,32,32.13,1000
24-04-2000,32,33.9,33.95,30.5,30.5,30.7,31.72,2700
25-04-2000,30.7,30.55,31.9,30.05,30.5,30.55,30.86,4700
26-04-2000,30.55,32.5,32.5,32,32,32,32.3,300
27-04-2000,32,31.2,32,31.1,32,32,31.74,1000
28-04-2000,32,31.1,31.1,30.55,30.55,30.9,31,800
02-05-2000,30.9,29.25,30.5,29.2,30,30.1,29.78,3300
03-05-2000,30.1,29.95,31.85,29.95,30.05,30.05,30.3,700
04-05-2000,30.05,30,30,28.15,29.9,29.9,29.24,2400
05-05-2000,29.9,28.25,29.15,28.15,28.95,28.9,28.55,3800
08-05-2000,28.9,28.05,29,28.05,28.55,28.55,28.49,500
09-05-2000,28.55,28.3,30.8,28.25,30.8,30.8,28.95,1300
10-05-2000,30.8,31,33.2,31,31.6,31.6,32.38,1600
11-05-2000,31.6,30.85,31.95,30.5,30.5,30.55,30.93,2400
12-05-2000,30.55,30,30.5,30,30.5,30.5,30.33,300
15-05-2000,30.5,29.55,30.7,29.55,30.7,30.7,30.5,900
16-05-2000,30.7,30.95,31,29.35,29.35,29.35,29.9,3300
17-05-2000,29.35,30,31,30,30,30,30.37,2500
18-05-2000,30,29.05,30,29,29.45,29.45,29.71,2100
19-05-2000,29.45,28.55,30,28.55,29.55,29.55,29.68,3300
22-05-2000,29.55,28.6,28.75,28.5,28.5,28.5,28.67,1000
23-05-2000,28.5,28.75,29.5,28.2,29,29,28.98,2800
24-05-2000,29,28.9,29.5,28.65,29.05,29.4,29.07,1100
25-05-2000,29.4,28.6,29.95,28.6,28.7,28.7,29.21,1200
26-05-2000,28.7,29.35,30,29.35,30,30,29.49,1700
29-05-2000,30,29.8,29.8,29.3,29.8,29.8,29.64,1000
30-05-2000,29.8,29.7,30,29.7,30,30,29.95,600
31-05-2000,30,30.5,31.55,30.45,30.5,30.5,30.63,3400
01-06-2000,30.5,30.1,30.95,29.05,29.45,29.45,29.96,1400
02-06-2000,29.45,29,30.5,29,29.25,29.25,29.99,1400
05-06-2000,29.25,29.15,30,29.15,29.25,29.25,29.97,5200
06-06-2000,29.25,29.2,29.9,29.2,29.9,29.9,29.59,500
07-06-2000,29.9,31,31,29.35,29.95,29.95,29.99,900
08-06-2000,29.95,29.25,29.25,29,29.05,29.05,29.04,1400
09-06-2000,29.05,29,29.25,28.5,28.5,28.5,28.98,6500
12-06-2000,28.5,29,29.4,28.55,29.4,29.4,28.97,5700
13-06-2000,29.4,28.6,29.5,28.6,29.5,29.4,29.01,900
14-06-2000,29.4,30,31,29,29.3,29.3,29.57,5400
15-06-2000,29.3,29.3,30.4,29,29.5,29.5,29.59,2000
16-06-2000,29.5,29.5,30,29.1,29.3,29.3,29.37,1400
19-06-2000,29.3,30.1,30.45,29,29.5,29.4,29.43,2200
20-06-2000,29.4,30,31.5,30,31,30.8,30.78,6800
21-06-2000,30.8,32,33.2,32,33.2,33.2,32.96,500
22-06-2000,33.2,34.5,34.95,32.25,33.5,33.5,33.53,2850
23-06-2000,33.5,34.5,34.5,31.5,32.2,32.2,32.67,2350
26-06-2000,32.2,32.5,32.5,31.65,32.5,32.5,32.41,1820
27-06-2000,32.5,32.5,32.5,31.7,31.7,31.7,32.1,1400
28-06-2000,31.7,32,32,32,32,32,32,200
29-06-2000,32,31.05,31.95,31,31.95,31.95,31.41,700
30-06-2000,31.95,31,32.8,31,32.35,32.35,31.97,701
03-07-2000,32.35,31.65,31.95,31.6,31.6,31.6,31.72,301
04-07-2000,31.6,30.5,33,29.3,29.3,29.45,30.56,3250
05-07-2000,29.45,30.2,31.85,30.1,31.85,31.8,30.63,11100
06-07-2000,31.8,32.6,32.9,31.5,31.85,31.55,32.18,2026
07-07-2000,31.55,32.5,32.5,32,32.3,32.3,32.31,1250
10-07-2000,32.3,32,32,31.45,31.55,31.55,31.65,600
11-07-2000,31.55,30.55,34.05,30.55,34.05,34.05,32.97,5300
12-07-2000,34.05,33.05,34.15,32.6,33.25,33.3,33.45,2585
13-07-2000,33.3,34.05,34.05,33.75,34,34,33.99,1700
14-07-2000,34,33.3,34.9,33.3,34,34,33.76,1350
17-07-2000,34,33.5,34.5,33.5,34.5,34.5,33.68,1700
18-07-2000,34.5,32,35,32,35,34.95,34.17,5798
19-07-2000,34.95,33.5,34.05,33.1,34,34,33.76,1750
20-07-2000,34,33.5,34.95,33.5,34,34,33.92,650
21-07-2000,34,34.2,34.2,34.05,34.1,34.1,34.15,3100
24-07-2000,34.1,33.5,34.7,32,32.6,33.05,33.19,3850
25-07-2000,33.05,34,34.5,32.5,32.5,33,34.01,2400
26-07-2000,33,33,33,33,33,33,33,100
27-07-2000,33,34,34.5,33,33,33,33.32,1205
28-07-2000,33,34.25,34.3,32.6,34.25,34.25,33.71,3200
31-07-2000,34.25,34.4,34.5,34,34,34,34.12,950
01-08-2000,34,34.45,34.45,34,34.4,34.4,34.17,900
02-08-2000,34.4,31.75,34,31.75,34,34,33.42,1000
03-08-2000,34,34,34.4,34,34,34,34.2,1475
04-08-2000,34,33.15,34.5,33.15,34.35,34.35,33.87,1325
07-08-2000,34.35,33.8,34.2,33.8,34.2,34.2,33.98,623
08-08-2000,34.2,33.75,35.5,33.5,34,33.9,33.93,2400
09-08-2000,33.9,34.1,35.6,33.5,34,34,34,1700
10-08-2000,34,34.05,34.4,33.65,34.4,34.4,33.87,900
11-08-2000,34.4,34.4,34.75,34,34,34,34.42,600
14-08-2000,34,33.7,34.9,33.7,34,34,33.97,1550
16-08-2000,34,34.1,34.1,34.1,34.1,34.1,34.1,225
17-08-2000,34.1,34.5,36,34.1,34.15,34.15,34.65,975
18-08-2000,34.15,34.65,35,34.5,34.95,34.95,34.62,501
21-08-2000,34.95,36.4,36.4,34.1,34.1,34.1,34.12,121
22-08-2000,34.1,34,35,33.8,35,34.85,34.09,5401
23-08-2000,34.85,34.5,34.95,34,34.05,34.05,34.14,1500
24-08-2000,34.05,34,34.05,34,34.05,34.05,34.01,1700
25-08-2000,34.05,33.8,35,33.8,34,34,34.48,799
28-08-2000,34,34,34,34,34,34,34,2500
29-08-2000,34,34,34.05,34,34,34,34.01,1000
30-08-2000,34,34,34,34,34,34,34,150
31-08-2000,34,34.9,34.9,34,34,34,34.1,1001
05-09-2000,34,34.1,34.8,34,34.8,34.8,34.16,1600
06-09-2000,34.8,34.05,34.95,34.05,34.95,34.95,34.5,201
07-09-2000,34.95,34.5,36.25,34.5,36.25,36.15,35.49,2206
08-09-2000,36.15,36,36.5,34.5,34.5,34.5,35.46,1225
11-09-2000,34.5,35,35,34.05,34.1,34.1,34.31,1075
12-09-2000,34.1,34.05,34.85,34.05,34.1,34.1,34.13,950
13-09-2000,34.1,34,34.8,34,34.05,34.05,34.59,1100
14-09-2000,34.05,34.1,35.15,34.1,34.25,34.25,34.36,600
15-09-2000,34.25,34.1,34.2,34.1,34.2,34.2,34.13,300
18-09-2000,34.2,34.05,34.1,34,34.05,34.05,34.07,5300
19-09-2000,34.05,33.5,33.8,31.7,31.7,31.7,33.42,1650
21-09-2000,31.7,32,32.1,32,32.1,32.1,32.07,300
22-09-2000,32.1,31.5,31.5,31.5,31.5,31.5,31.5,100
25-09-2000,31.5,30.5,32.1,30.05,32.1,32.1,30.25,5501
26-09-2000,32.1,31,31.5,30.3,30.3,30.75,31.24,901
27-09-2000,30.75,31.8,32,31,31.15,31.15,31.53,1200
28-09-2000,31.15,31,31.1,31,31.1,31.1,31.05,200
29-09-2000,31.1,31,31.9,31,31,31,31.1,432
03-10-2000,31,30.65,31.85,30.65,30.75,30.75,30.97,450
04-10-2000,30.75,30.75,30.75,29.9,29.9,29.9,30.01,800
05-10-2000,29.9,29.2,29.7,29.2,29.6,29.6,29.41,200
06-10-2000,29.6,28.9,30,28.9,30,30,29.63,300
09-10-2000,30,29.25,29.25,29.2,29.2,29.2,29.21,500
10-10-2000,29.2,29.5,29.95,29.5,29.95,29.95,29.58,1483
11-10-2000,29.95,28.45,29.35,28.25,29.35,29.2,28.53,3465
12-10-2000,29.2,29,29.5,28.5,28.6,28.6,28.73,1075
13-10-2000,28.6,28.55,29.1,28.5,28.6,29,28.81,650
16-10-2000,29,28.45,29.3,28.45,29.3,29.3,29.15,600
17-10-2000,29.3,28.85,29,28.75,28.75,28.75,28.9,1000
18-10-2000,28.75,28.35,29.3,28.15,28.15,28.15,28.4,1150
19-10-2000,28.15,28.3,28.45,28.3,28.45,28.45,28.36,500
20-10-2000,28.45,28.2,28.3,28.2,28.3,28.3,28.23,1350
23-10-2000,28.3,28.45,28.45,27.85,27.85,27.85,28.15,200
24-10-2000,27.85,27.05,27.15,27.05,27.15,27.15,27.14,1200
25-10-2000,27.15,28,28,28,28,28,28,100
27-10-2000,28,28,28,28,28,28,28,200
31-10-2000,28,29,29,28,28,28,28.01,101
01-11-2000,28,28.5,29,28.1,28.4,28.85,28.73,2205
02-11-2000,28.85,28.3,28.3,28.25,28.25,28.25,28.27,299
03-11-2000,28.25,28.3,29,28.3,29,29,28.58,200
06-11-2000,29,28.8,28.8,28.8,28.8,28.8,28.8,1200
07-11-2000,28.8,28.35,29.4,28.25,28.25,28.25,28.25,1501
08-11-2000,28.25,28.5,28.5,28.5,28.5,28.5,28.5,100
09-11-2000,28.5,28.3,28.45,28.3,28.35,28.35,28.35,1700
10-11-2000,28.35,28.5,29,28.5,29,29,28.85,1850
13-11-2000,29,29,29,28.2,28.25,28.25,28.84,1450
14-11-2000,28.25,28,28.5,27.5,28.5,28.45,27.98,3000
15-11-2000,28.45,28.05,28.75,28.05,28.75,28.75,28.4,200
16-11-2000,28.75,28.25,28.25,28.25,28.25,28.25,28.25,100
17-11-2000,28.25,28.1,28.2,28.1,28.2,28.2,28.15,400
20-11-2000,28.2,28.75,28.8,28.1,28.1,28.1,28.47,400
21-11-2000,28.1,29,29,28.5,29,29,28.7,750
22-11-2000,29,29,30,29,30,30,29.31,1200
23-11-2000,30,30.05,30.8,29.4,29.4,29.4,29.96,270
24-11-2000,29.4,30.25,30.25,29.1,29.1,29.15,29.26,800
27-11-2000,29.15,29,29,29,29,29,29,100
28-11-2000,29,30,30,30,30,30,30,950
29-11-2000,30,29.5,29.5,29.5,29.5,29.5,29.5,200
30-11-2000,29.5,29.75,30,29.75,29.75,29.75,29.77,800
01-12-2000,29.75,29.2,29.2,29.2,29.2,29.2,29.2,200
04-12-2000,29.2,28.6,30,28.6,29.3,29.3,29.74,1400
05-12-2000,29.3,30.2,30.2,29.75,30,30,29.98,1505
06-12-2000,30,30,30.2,29.25,29.75,29.75,29.82,1400
07-12-2000,29.75,29.6,29.6,29.6,29.6,29.6,29.6,200
08-12-2000,29.6,30.3,30.6,30,30,30.3,30.37,1500
11-12-2000,30.3,30,30.25,29.45,29.75,29.75,30.07,1925
12-12-2000,29.75,30.9,30.9,29.8,30.5,30.5,30.31,1825
13-12-2000,30.5,30,31,30,30.8,30.8,30.79,3850
14-12-2000,30.8,31.6,33.2,31.05,31.3,31.3,32.11,13550
15-12-2000,31.3,31.05,31.5,31,31.5,31.5,31.1,1350
18-12-2000,31.5,30.4,31.5,30,31.25,31.2,30.27,2451
19-12-2000,31.2,31.25,31.5,30,30,30,30.91,2900
20-12-2000,30,30.05,31.15,30.05,31,31,30.48,1050
21-12-2000,31,29.55,30.5,29.55,30.5,30.5,30.44,1510
22-12-2000,30.5,31.35,31.35,30.5,30.5,30.5,30.53,800
26-12-2000,30.5,30.15,30.15,30.1,30.1,30.1,30.1,1050
27-12-2000,30.1,30.05,30.45,30.05,30.45,30.45,30.06,52
28-12-2000,30.45,30.95,30.95,29.4,29.9,29.9,30.1,350
29-12-2000,29.9,29.1,30.5,29.1,30,30,29.96,824
01-01-2001,30,29.1,31.4,29.1,30.05,30.05,30.54,825
02-01-2001,30.05,31,31,29.7,29.7,29.7,29.77,2200
03-01-2001,29.7,30.95,31,29.75,29.75,29.75,30.38,200
04-01-2001,29.75,30.4,31,29.8,30.25,30.25,30.67,5400
05-01-2001,30.25,29.75,29.75,29.75,29.75,29.75,29.75,100
08-01-2001,29.75,29.5,29.6,29.5,29.6,29.6,29.58,400
09-01-2001,29.6,29.5,30,29.5,29.5,29.5,29.68,2250
10-01-2001,29.5,29.5,30,29,29.3,29.3,29.74,1050
11-01-2001,29.3,29.95,30.45,29.8,29.8,29.8,29.97,550
12-01-2001,29.8,29.9,30.25,29.8,29.8,29.85,29.94,525
15-01-2001,29.85,29.95,30.95,29.8,30.4,29.85,30.32,355
16-01-2001,29.85,30.4,30.9,29.95,30.15,30.15,30.24,1399
17-01-2001,30.15,29.7,29.8,29.7,29.8,29.8,29.73,400
18-01-2001,29.8,30.3,30.3,30.2,30.2,30.25,30.23,300
19-01-2001,30.25,29.95,30.5,29.9,30.05,30.05,30.39,1250
22-01-2001,30.05,30.7,30.7,30,30.1,30.1,30.14,825
23-01-2001,30.1,30.25,30.25,28.65,30,30,29.63,14655
24-01-2001,30,30.1,30.55,30.1,30.1,30.1,30.19,1000
25-01-2001,30.1,30.5,32.4,30.5,31,31,31.33,4900
29-01-2001,31,29.1,30.05,29.1,30,30,29.62,400
30-01-2001,30,29.8,30.15,29.8,30.15,30.15,29.89,400
31-01-2001,30.15,30.15,30.15,29.75,29.75,29.85,29.92,6550
01-02-2001,29.85,30.15,31.5,29.85,31.5,31.25,30.91,1850
02-02-2001,31.25,30.2,31.8,30.15,31.8,31.75,31.34,1750
05-02-2001,31.75,30.6,32.45,30.6,32.45,32.45,31.39,1800
06-02-2001,32.45,32.5,32.7,31.35,31.45,31.45,31.96,2475
07-02-2001,31.45,31.05,32.5,31,31,31,31.79,3350
08-02-2001,31,30.7,31.45,28.55,30.5,30.75,30.66,8090
09-02-2001,30.75,31,31.6,31,31,31.05,31.18,900
12-02-2001,31.05,31.65,32.65,30.4,32.25,32.25,31.06,4500
13-02-2001,32.25,31.05,31.65,30.5,31.35,31,31.01,3290
14-02-2001,31,30.65,31.5,30.65,30.65,30.65,31.36,2785
15-02-2001,30.65,30.45,30.45,30.35,30.4,30.4,30.4,1000
16-02-2001,30.4,30.1,30.45,29.6,30.3,30.3,30.19,2000
19-02-2001,30.3,29.8,30.5,29.8,30,30.35,30.17,1900
20-02-2001,30.35,30.25,31,30.25,30.45,30.45,30.64,1450
21-02-2001,30.45,30.75,31.25,30.1,30.1,30.1,30.57,700
22-02-2001,30.1,30.15,30.9,28,29.95,29.9,29.53,4600
23-02-2001,29.9,30.05,30.4,29.5,30.1,30.1,29.9,1400
26-02-2001,30.1,29.25,30.5,28.8,30.15,30.15,30.09,11799
27-02-2001,30.15,29.3,30.2,29.3,30.05,30.05,30.05,4397
28-02-2001,30.05,29.75,30.5,29.65,30.5,30.5,30.41,1800
01-03-2001,30.5,30.95,30.95,30.25,30.25,30.25,30.34,450
02-03-2001,30.25,30.1,30.9,29.95,29.95,30.05,30.12,1980
05-03-2001,30.05,29.95,31.5,29.95,31.5,30.5,30.13,3150
07-03-2001,30.5,29.5,31.35,29.5,29.95,29.95,30.03,1400
08-03-2001,29.95,30,30,29.95,29.95,29.95,29.98,600
09-03-2001,29.95,29.9,30,28.85,30,30,29.5,2600
12-03-2001,30,29.55,31,29.55,30,30,30.1,3050
13-03-2001,30,29.55,29.55,27.6,29,29,29,3710
14-03-2001,29,29,30,29,29.05,29.2,29.32,5050
15-03-2001,29.2,29,29.5,28.1,28.1,28.1,29.09,2020
16-03-2001,28.1,29.5,29.5,28.1,28.1,28.1,29,3208
19-03-2001,28.1,29,29.4,29,29.05,29.05,29.11,3600
20-03-2001,29.05,28.25,28.75,28.25,28.75,28.75,28.5,700
21-03-2001,28.75,28.1,28.15,28.1,28.15,28.15,28.13,500
22-03-2001,28.15,28.5,29.4,28.5,29,29,28.99,2300
23-03-2001,29,28.3,28.3,28.2,28.2,28.2,28.23,600
26-03-2001,28.2,28.3,28.75,28.3,28.75,28.75,28.45,300
27-03-2001,28.75,28.45,29.3,28.4,28.6,28.6,28.65,650
28-03-2001,28.6,28.55,28.55,28.5,28.55,28.55,28.53,300
29-03-2001,28.55,28.6,29,28.6,29,29,28.89,900
30-03-2001,29,28.6,28.6,28.6,28.6,28.6,28.6,300
02-04-2001,28.6,28.6,28.6,27.1,27.9,27.9,27.44,1000
03-04-2001,27.9,28,28.6,28,28,28,28.26,1150
04-04-2001,28,28.5,28.5,28,28.1,28.1,28.17,700
06-04-2001,28.1,28.1,29.5,28.1,29.5,29.25,28.88,900
09-04-2001,29.25,28.6,28.6,28.6,28.6,28.6,28.6,200
10-04-2001,28.6,29.45,29.45,28.5,28.5,28.65,28.62,1452
11-04-2001,28.65,28,28.65,28,28.65,28.65,28,452
12-04-2001,28.65,28,28,26.5,26.9,26.9,27.18,2250
16-04-2001,26.9,26.6,28,26.5,28,28,26.81,852
17-04-2001,28,28.5,28.75,27.6,28.75,28.7,28.43,2100
18-04-2001,28.7,27.7,29.3,27.7,28.5,28.85,28.41,2900
19-04-2001,28.85,28.8,29.15,27.75,29.15,29.15,28.73,800
20-04-2001,29.15,27.85,29.05,27.8,28.5,28.5,28.03,2750
23-04-2001,28.5,28.85,29.05,28.85,29.05,29.05,28.95,250
24-04-2001,29.05,28.5,29.25,28.15,29.25,29.25,29.1,954
25-04-2001,29.25,29,29,28.2,29,28.8,28.93,2950
26-04-2001,28.8,29,29,28.25,28.25,28.25,28.47,125
27-04-2001,28.25,28.5,28.5,28.3,28.3,28.3,28.41,375
30-04-2001,28.3,27.9,30.45,27.85,30.45,30.45,29.06,700
02-05-2001,30.45,28.4,29,28.4,28.7,28.7,28.73,1000
03-05-2001,28.7,28.3,29,28.3,28.5,28.5,28.77,1700
04-05-2001,28.5,29,29.5,28.5,28.5,28.5,28.68,1450
07-05-2001,28.5,29.2,29.5,28.8,28.8,28.8,28.93,2700
08-05-2001,28.8,29.75,30.25,29.5,29.55,30,29.94,1320
09-05-2001,30,29.45,29.75,29.45,29.55,29.55,29.71,10700
10-05-2001,29.55,29.3,31.05,29.3,30.25,30.25,30.34,1740
11-05-2001,30.25,30.8,31.05,30.45,31.05,31,30.84,507
14-05-2001,31,30.55,31,30,30.15,30.15,30.28,450
15-05-2001,30.15,29.6,30.7,29.6,30.7,30.7,29.88,2706
16-05-2001,30.7,30,30,29.65,30,30,29.99,112
17-05-2001,30,30,30.95,30,30.1,30.1,30.34,802
18-05-2001,30.1,30.15,30.9,30.15,30.35,30.4,30.35,750
21-05-2001,30.4,31.15,31.15,30.5,30.5,30.5,30.65,940
22-05-2001,30.5,30.05,30.4,29.7,30.4,30.4,30.01,3060
23-05-2001,30.4,30,31,30,30.3,30.3,30.92,2925
24-05-2001,30.3,30.9,30.9,30.25,30.5,30.5,30.45,900
25-05-2001,30.5,30.45,30.5,30.25,30.25,30.25,30.46,800
28-05-2001,30.25,30.1,32,29.7,32,31.25,30.43,2900
29-05-2001,31.25,30.55,30.55,30.1,30.15,30.15,30.2,1150
30-05-2001,30.15,30.5,30.5,30.25,30.25,30.25,30.26,950
31-05-2001,30.25,30.25,30.5,30,30.5,30.5,30.24,525
01-06-2001,30.5,31.4,32.15,30.5,30.6,30.6,30.94,660
04-06-2001,30.6,30.4,30.4,30,30,30,30.08,2882
05-06-2001,30,29.6,30.5,29.6,30,30,30.12,3262
06-06-2001,30,30.3,31.6,30.3,31.6,31.6,31.35,570
07-06-2001,31.6,30.6,31.3,30.55,31.3,31.3,31.01,750
08-06-2001,31.3,30.7,30.7,30.7,30.7,30.7,30.7,500
11-06-2001,30.7,30.95,31,30.95,31,31,31,500
12-06-2001,31,31.05,31.05,30.25,30.5,30.5,30.71,5600
13-06-2001,30.5,29.8,30.9,29.8,30.9,30.9,30.71,975
14-06-2001,30.9,30.55,30.55,30.05,30.1,30.1,30.2,900
15-06-2001,30.1,30.1,30.6,30.1,30.6,30.55,30.32,2650
18-06-2001,30.55,30.05,30.65,30.05,30.1,30.1,30.27,2700
19-06-2001,30.1,30.5,30.7,30.15,30.15,30.15,30.25,1841
20-06-2001,30.15,29.8,30.8,29.8,30.8,30.75,30.48,800
22-06-2001,30.75,30.05,30.7,29.9,29.9,29.9,29.99,4000
25-06-2001,29.9,29.9,30,29.9,30,30,29.91,900
26-06-2001,30,29.9,30,29.9,29.9,29.9,29.93,400
27-06-2001,29.9,29.75,29.75,29.3,29.3,29.3,29.7,1660
28-06-2001,29.3,30,30,29.2,29.2,29.2,29.68,500
29-06-2001,29.2,29.1,30,29,29.2,30,29.43,2061
03-07-2001,30,29.1,29.1,29.1,29.1,29.1,29.1,100
11-07-2001,29.1,28,28,28,28,28,28,100
26-07-2001,28,25.2,25.2,25.2,25.2,25.2,25.2,100
07-08-2001,25.2,27.1,27.1,27.1,27.1,27.1,27.1,100
13-08-2001,27.1,27,29,27,29,29,28.05,210
16-08-2001,29,26.75,26.75,26.75,26.75,26.75,26.75,100
20-08-2001,26.75,27.8,29,26.5,29,29,27.21,220
27-08-2001,29,25.5,26.75,25.5,26.75,26.75,26.16,190
28-08-2001,26.75,27.35,28,27.35,28,28,27.8,990
29-08-2001,28,27.5,27.5,27.5,27.5,27.5,27.5,100
30-08-2001,27.5,27.5,27.5,27.5,27.5,27.5,27.5,100
31-08-2001,27.5,27.05,28,27.05,28,28,27.68,300
12-09-2001,28,27.05,27.05,26.5,26.5,26.5,26.51,100
17-09-2001,26.5,25.5,25.5,24.5,24.5,24.5,25.41,1100
21-09-2001,24.5,25.25,25.25,25.25,25.25,25.25,25.25,100
25-09-2001,25.25,26,26,25.1,25.2,25.25,25.35,700
27-09-2001,25.25,25.6,25.6,25.6,25.6,25.6,25.6,100
28-09-2001,25.6,26,26,26,26,26,26,100
01-10-2001,26,26,26,25.1,25.1,25.1,25.42,300
03-10-2001,25.1,25.5,25.7,25.5,25.65,25.65,25.62,450
04-10-2001,25.65,26,26,26,26,26,26,200
05-10-2001,26,26.3,27,26.15,27,27,26.91,1300
09-10-2001,27,25.7,25.7,25.7,25.7,25.7,25.7,10
11-10-2001,25.7,27,27,27,27,27,27,100
12-10-2001,27,27,27,27,27,27,27,350
15-10-2001,27,27,27.5,27,27.5,27.45,27.35,1000
17-10-2001,27.45,27,27,26.9,27,27,26.97,1500
22-10-2001,27,27,27.3,27,27.25,27.25,27.22,1300
24-10-2001,27.25,26.5,26.75,26.5,26.75,26.75,26.63,200
25-10-2001,26.75,29.9,30,29.9,30,30,29.93,150
31-10-2001,30,29.4,29.4,29.4,29.4,29.4,29.4,100
07-11-2001,29.4,31,31,31,31,31,31,100
09-11-2001,31,29.1,29.1,29.05,29.05,29.05,29.06,200
12-11-2001,29.05,30,30,30,30,30,30,200
15-11-2001,30,31.95,33,31.95,32,32,32.13,350
19-11-2001,32,30,32.5,29,32.5,32.5,29.39,605
20-11-2001,32.5,33.25,33.25,33.25,33.25,33.25,33.25,100
21-11-2001,33.25,34.95,35.5,34.5,35.5,35.05,34.98,850
22-11-2001,35.05,35,35.5,34.5,34.5,34.5,34.78,450
23-11-2001,34.5,34.25,34.9,34.25,34.9,34.9,34.4,303
26-11-2001,34.9,35.25,36,34.65,34.9,34.9,35,700
27-11-2001,34.9,37,37,34.7,34.7,34.7,35.55,160
28-11-2001,34.7,34,35.5,34,35.5,35.5,34.98,710
29-11-2001,35.5,35.9,35.9,35.9,35.9,35.9,35.9,50
03-12-2001,35.9,35,35.5,35,35.5,35.5,35.22,500
04-12-2001,35.5,33.35,36,33.35,35.55,35.55,35.29,701
05-12-2001,35.55,35.5,35.7,35.5,35.7,35.7,35.5,510
06-12-2001,35.7,35.5,35.65,35.5,35.65,35.65,35.59,500
07-12-2001,35.65,34.25,35.5,34.25,34.55,34.55,35.23,1300
10-12-2001,34.55,34.5,34.5,34.5,34.5,34.5,34.5,100
11-12-2001,34.5,35.2,35.5,34.6,35.05,35.05,35.11,500
12-12-2001,35.05,34.2,35.25,34.1,34.75,34.75,35.14,2325
13-12-2001,34.75,34.5,36.6,34.5,34.6,34.6,35.36,500
18-12-2001,34.6,35.5,35.5,35.5,35.5,35.5,35.5,50
19-12-2001,35.5,35.5,36,35.5,36,36,35.54,27
20-12-2001,36,34,34.1,34,34.1,34.1,34.07,300
21-12-2001,34.1,34.25,34.25,33.1,33.1,33.1,34.11,450
24-12-2001,33.1,33,34.9,33,34.9,34.9,33.01,201
26-12-2001,34.9,34.9,34.9,34.9,34.9,34.9,34.9,3
27-12-2001,34.9,31.8,33.9,31.8,33.05,33.05,32.96,1679
31-12-2001,33.05,33.95,34,33.55,33.55,33.55,33.88,900
01-01-2002,33.55,33.6,34,33,34,34,33.84,500
02-01-2002,34,34.85,34.85,33.85,34.2,34.2,33.97,1448
03-01-2002,34.2,35,35,34.05,34.5,34.5,34.28,600
07-01-2002,34.5,34.05,35,34.05,34.25,34.25,34.24,145
08-01-2002,34.25,34.05,34.5,34,34,34,34.07,800
09-01-2002,34,34.25,35.95,34.25,34.55,34.75,34.93,1303
10-01-2002,34.75,35.4,35.5,34.25,34.25,34.4,34.98,1050
11-01-2002,34.4,34.35,34.75,34.35,34.35,34.35,34.36,675
14-01-2002,34.35,35.1,36.35,34.2,34.2,34.2,35.18,2888
15-01-2002,34.2,35.5,36.75,35.5,36,36,36.33,950
16-01-2002,36,38.75,38.9,36,38.9,38.65,37.46,19969
17-01-2002,38.65,39.05,41.6,38.25,39,39,39.75,6938
18-01-2002,39,38.5,40.85,38.5,38.75,38.95,38.97,5697
21-01-2002,38.95,38.25,39.1,37.5,39,38.7,38.6,1270
22-01-2002,38.7,38.75,39,38,38,38.2,38.35,3580
23-01-2002,38.2,38.75,41.25,38.75,40.5,40.45,40.37,6500
24-01-2002,40.45,41.2,41.7,39.2,40.25,40.55,40.59,5719
25-01-2002,40.55,39.1,40.8,39.1,39.5,39.5,39.72,2225
28-01-2002,39.5,40.3,40.3,39.55,40.3,40,39.84,2195
29-01-2002,40,39.55,40,39.55,39.8,39.8,39.8,1750
30-01-2002,39.8,39,40.9,39,40.7,40.4,39.89,3200
31-01-2002,40.4,40.65,40.7,40.3,40.35,40.35,40.51,1130
01-02-2002,40.35,38.55,40.45,38.55,40.45,40.45,39.96,2905
04-02-2002,40.45,40.05,40.5,40,40.45,40.45,40.36,900
05-02-2002,40.45,39.3,40.5,38,39.1,39.5,39.53,5865
06-02-2002,39.5,40,40.1,40,40.05,40.05,40.03,1151
07-02-2002,40.05,39.8,40.65,39.75,40.5,40.5,40.42,2550
08-02-2002,40.5,40,40.95,40,40.95,40.95,40.53,1375
11-02-2002,40.95,48.25,48.25,40.55,41.45,41.45,41.13,2200
